55970680209793	48.64	35.5	1	2026-09-24
55970680439169	36.00	23.8	1	2026-09-24
55970680471937	36.00	23.8	1	2026-09-24
55970680242561	42.48	29.8	1	2026-09-24
55970680275329	42.48	29.8	1	2026-09-24
55970680308097	47.46	34.4	1	2026-09-24
55970680340865	47.46	34.4	1	2026-09-24
55970680373633	49.19	36.0	1	2026-09-24
55970680406401	49.19	36.0	1	2026-09-24
55970680668545	45.62	32.7	1	2026-09-24
55970680701313	45.62	32.7	1	2026-09-24
55970680603009	31.35	19.5	1	2026-09-24
55970680635777	31.35	19.5	1	2026-09-24
55970680832385	38.38	26.0	1	2026-09-24
55970680865153	38.38	26.0	1	2026-09-24
55970680734081	35.13	23.0	1	2026-09-24
55970680766849	35.13	23.0	1	2026-09-24
55970680799617	35.67	23.5	1	2026-09-24
55970680504705	52.32	38.9	1	2026-09-24
55970680537473	52.32	38.9	1	2026-09-24
55970680996225	37.73	25.4	1	2026-09-24
55970681028993	64.64	50.3	1	2026-09-24
55970681061761	64.64	50.3	1	2026-09-24
55970680897921	46.81	33.8	1	2026-09-24
55970680930689	46.81	33.8	1	2026-09-24
55970680963457	46.81	33.8	1	2026-09-24
55970681127297	41.62	29.0	1	2026-09-24
55970681160065	41.62	29.0	1	2026-09-24
55970681192833	67.89	53.3	1	2026-09-24
55970681225601	49.94	36.7	1	2026-09-24
55970681258369	43.13	30.4	1	2026-09-24
55970681291137	43.13	30.4	1	2026-09-24
55970681323905	43.13	30.4	1	2026-09-24
55970681356673	43.13	30.4	1	2026-09-24
55970681389441	43.13	30.4	1	2026-09-24
55970681422209	43.13	30.4	1	2026-09-24
55970681586049	80.53	65.0	1	2026-09-24
55970681618817	65.18	50.8	1	2026-09-24
55970681651585	65.18	50.8	1	2026-09-24
55970681684353	65.18	50.8	1	2026-09-24
55970681717121	65.18	50.8	1	2026-09-24
55970681454977	40.00	27.5	1	2026-09-24
55970681487745	37.94	25.6	1	2026-09-24
55970681520513	37.94	25.6	1	2026-09-24
55970681553281	37.94	25.6	1	2026-09-24
55970681848193	55.67	42.0	1	2026-09-24
55970681880961	55.67	42.0	1	2026-09-24
55970681913729	55.67	42.0	1	2026-09-24
55970681749889	56.54	42.8	1	2026-09-24
55970681782657	56.54	42.8	1	2026-09-24
55970681815425	63.78	49.5	1	2026-09-24
55970681979265	59.78	45.8	1	2026-09-24
55970682012033	59.78	45.8	1	2026-09-24
55970682044801	59.78	45.8	1	2026-09-24
55970682175873	43.02	30.3	1	2026-09-24
55970682077569	34.05	22.0	1	2026-09-24
55970682110337	34.05	22.0	1	2026-09-24
55970682143105	34.05	22.0	1	2026-09-24
55970682208641	38.38	26.0	1	2026-09-24
55970682241409	38.38	26.0	1	2026-09-24
55970682274177	38.38	26.0	1	2026-09-24
55970682306945	32.97	21.0	1	2026-09-24
55970682339713	36.21	24.0	1	2026-09-24
55970682372481	36.21	24.0	1	2026-09-24
55970682405249	34.05	22.0	1	2026-09-24
55970682438017	34.05	22.0	1	2026-09-24
55970682470785	34.05	22.0	1	2026-09-24
55970682503553	34.05	22.0	1	2026-09-24
55970682536321	34.05	22.0	1	2026-09-24
55970682569089	39.46	27.0	1	2026-09-24
55970682601857	39.46	27.0	1	2026-09-24
55970682634625	39.46	27.0	1	2026-09-24
55970682667393	33.84	21.8	1	2026-09-24
55970682700161	33.84	21.8	1	2026-09-24
55970682732929	36.11	23.9	1	2026-09-24
55970682765697	38.92	26.5	1	2026-09-24
55970682798465	38.92	26.5	1	2026-09-24
55970682831233	38.92	26.5	1	2026-09-24
55970682962305	42.16	29.5	1	2026-09-24
55970682995073	42.16	29.5	1	2026-09-24
55970683027841	34.59	22.5	1	2026-09-24
55970683060609	34.59	22.5	1	2026-09-24
55970683093377	34.59	22.5	1	2026-09-24
55970683126145	34.59	22.5	1	2026-09-24
55970683158913	34.59	22.5	1	2026-09-24
55970683191681	34.59	22.5	1	2026-09-24
55970683224449	38.38	26.0	1	2026-09-24
55970683388289	23.57	12.3	1	2026-09-24
55970683421057	23.57	12.3	1	2026-09-24
55970683453825	23.78	12.5	1	2026-09-24
55970683486593	29.19	17.5	1	2026-09-24
55970683257217	23.78	12.5	1	2026-09-24
55970683289985	23.78	12.5	1	2026-09-24
55970683322753	23.78	12.5	1	2026-09-24
55970683519361	45.51	32.6	1	2026-09-24
55970683584897	29.19	17.5	1	2026-09-24
55970683617665	43.13	30.4	1	2026-09-24
55970683650433	43.13	30.4	1	2026-09-24
55970683552129	27.35	15.8	1	2026-09-24
55970683683201	33.84	21.8	1	2026-09-24
55970683715969	22.05	10.9	1	2026-09-24
55970683781505	65.18	50.8	1	2026-09-24
55970683814273	65.18	50.8	1	2026-09-24
55970683847041	65.18	50.8	1	2026-09-24
55970683879809	65.18	50.8	1	2026-09-24
55970684305793	37.40	25.1	1	2026-09-24
55970684338561	37.40	25.1	1	2026-09-24
55970684371329	40.11	27.6	1	2026-09-24
55970684404097	37.62	25.3	1	2026-09-24
55970684436865	56.54	42.8	1	2026-09-24
55970684469633	56.54	42.8	1	2026-09-24
55970684502401	56.54	42.8	1	2026-09-24
55970684535169	56.54	42.8	1	2026-09-24
55970684567937	56.54	42.8	1	2026-09-24
55970684600705	27.57	16.0	1	2026-09-24
55970684633473	27.57	16.0	1	2026-09-24
55970684666241	34.05	22.0	1	2026-09-24
55970684699009	34.05	22.0	1	2026-09-24
55970685878657	21.08	10.0	1	2026-09-24
55970685911425	21.08	10.0	1	2026-09-24
55970685944193	21.08	10.0	1	2026-09-24
55970685976961	21.84	10.7	1	2026-09-24
55970684731777	30.27	18.5	1	2026-09-24
55970684764545	30.27	18.5	1	2026-09-24
55970684797313	30.27	18.5	1	2026-09-24
55970684862849	35.78	23.6	1	2026-09-24
55970684895617	35.78	23.6	1	2026-09-24
55970684928385	38.27	25.9	1	2026-09-24
55970686009729	44.86	32.0	1	2026-09-24
55970686042497	23.03	11.8	1	2026-09-24
55970686075265	42.59	29.9	1	2026-09-24
55970686108033	42.59	29.9	1	2026-09-24
55970686140801	42.59	29.9	1	2026-09-24
55970686337409	40.54	28.0	1	2026-09-24
55970686370177	40.54	28.0	1	2026-09-24
55970686402945	31.78	19.9	1	2026-09-24
55970686435713	31.78	19.9	1	2026-09-24
55970686468481	33.51	21.5	1	2026-09-24
55970686501249	33.51	21.5	1	2026-09-24
55970686534017	33.51	21.5	1	2026-09-24
55970686173569	38.38	26.0	1	2026-09-24
55970686206337	38.38	26.0	1	2026-09-24
55970686239105	38.38	26.0	1	2026-09-24
55970686566785	25.40	14.0	1	2026-09-24
55970686599553	41.62	29.0	1	2026-09-24
55970686271873	34.05	22.0	1	2026-09-24
55970686304641	36.54	24.3	1	2026-09-24
55970686730625	44.86	32.0	1	2026-09-24
55970686763393	44.86	32.0	1	2026-09-24
55970686796161	39.35	26.9	1	2026-09-24
55970686828929	22.05	10.9	1	2026-09-24
55970686861697	22.05	10.9	1	2026-09-24
55970686894465	22.05	10.9	1	2026-09-24
55970686927233	22.05	10.9	1	2026-09-24
55970686960001	32.43	20.5	1	2026-09-24
55970686992769	32.43	20.5	1	2026-09-24
55970687025537	32.43	20.5	1	2026-09-24
55970686632321	39.78	27.3	1	2026-09-24
55970686665089	47.56	34.5	1	2026-09-24
55970686697857	42.16	29.5	1	2026-09-24
55970687058305	34.59	22.5	1	2026-09-24
55970687091073	34.59	22.5	1	2026-09-24
55970687123841	34.59	22.5	1	2026-09-24
55970687156609	34.59	22.5	1	2026-09-24
55970687189377	34.59	22.5	1	2026-09-24
55970687222145	42.59	29.9	1	2026-09-24
55970687254913	42.59	29.9	1	2026-09-24
55970687287681	42.59	29.9	1	2026-09-24
55970687320449	34.05	22.0	1	2026-09-24
55970687353217	34.05	22.0	1	2026-09-24
55970687385985	34.05	22.0	1	2026-09-24
55970687418753	36.86	24.6	1	2026-09-24
55970687451521	36.86	24.6	1	2026-09-24
55970687484289	21.84	10.7	1	2026-09-24
55970687517057	21.84	10.7	1	2026-09-24
55970687549825	21.84	10.7	1	2026-09-24
55970687582593	21.08	10.0	1	2026-09-24
55970687615361	21.08	10.0	1	2026-09-24
55970687680897	34.05	22.0	1	2026-09-24
55970687713665	34.05	22.0	1	2026-09-24
55970687746433	34.05	22.0	1	2026-09-24
55970687779201	39.78	27.3	1	2026-09-24
55970687811969	39.78	27.3	1	2026-09-24
55970687844737	39.78	27.3	1	2026-09-24
55970687877505	41.08	28.5	1	2026-09-24
55970687910273	22.05	10.9	1	2026-09-24
55970687943041	22.05	10.9	1	2026-09-24
55970687975809	32.97	21.0	1	2026-09-24
55970688008577	32.97	21.0	1	2026-09-24
55970688041345	42.05	29.4	1	2026-09-24
55970688074113	42.05	29.4	1	2026-09-24
55970688106881	44.10	31.3	1	2026-09-24
55970688139649	44.10	31.3	1	2026-09-24
55970688303489	39.67	27.2	1	2026-09-24
55970688434561	26.16	14.7	1	2026-09-24
55970688467329	26.16	14.7	1	2026-09-24
55970688172417	25.19	13.8	1	2026-09-24
55970688205185	25.19	13.8	1	2026-09-24
55970688237953	25.19	13.8	1	2026-09-24
55970688270721	25.19	13.8	1	2026-09-24
55970688532865	30.70	18.9	1	2026-09-24
55970688565633	31.78	19.9	1	2026-09-24
55970688598401	31.78	19.9	1	2026-09-24
55970688631169	31.78	19.9	1	2026-09-24
55970688663937	33.19	21.2	1	2026-09-24
55970688696705	24.11	12.8	1	2026-09-24
55970688729473	24.11	12.8	1	2026-09-24
55970688762241	23.78	12.5	1	2026-09-24
55970688795009	23.78	12.5	1	2026-09-24
55970688827777	23.78	12.5	1	2026-09-24
55970688860545	22.27	11.1	1	2026-09-24
55970688893313	22.27	11.1	1	2026-09-24
55970688926081	22.27	11.1	1	2026-09-24
55970688958849	23.13	11.9	1	2026-09-24
55970688991617	48.10	35.0	1	2026-09-24
55970689024385	48.10	35.0	1	2026-09-24
55970688336257	39.35	26.9	1	2026-09-24
55970688369025	41.29	28.7	1	2026-09-24
55970688401793	42.81	30.1	1	2026-09-24
55970689057153	27.24	15.7	1	2026-09-24
55970689089921	27.24	15.7	1	2026-09-24
55970689122689	27.24	15.7	1	2026-09-24
55970689155457	39.78	27.3	1	2026-09-24
55970689188225	42.05	29.4	1	2026-09-24
55970689220993	42.05	29.4	1	2026-09-24
55970688500097	27.35	15.8	1	2026-09-24
55970689253761	30.70	18.9	1	2026-09-24
55970689286529	30.70	18.9	1	2026-09-24
55970689319297	31.78	19.9	1	2026-09-24
55970689352065	49.94	36.7	1	2026-09-24
55970689384833	53.51	40.0	1	2026-09-24
55970689548673	32.97	21.0	1	2026-09-24
55970689581441	32.97	21.0	1	2026-09-24
55970689417601	34.59	22.5	1	2026-09-24
55970689450369	34.59	22.5	1	2026-09-24
55970689483137	34.59	22.5	1	2026-09-24
55970689515905	34.59	22.5	1	2026-09-24
55970689614209	39.35	26.9	1	2026-09-24
55970689646977	41.51	28.9	1	2026-09-24
55970689679745	41.51	28.9	1	2026-09-24
55970689712513	41.51	28.9	1	2026-09-24
55970689876353	25.40	14.0	1	2026-09-24
55970689745281	39.78	27.3	1	2026-09-24
55970689778049	39.78	27.3	1	2026-09-24
55970689810817	39.78	27.3	1	2026-09-24
55970689843585	39.78	27.3	1	2026-09-24
55970689909121	38.27	25.9	1	2026-09-24
55970689941889	38.27	25.9	1	2026-09-24
55970689974657	41.29	28.7	1	2026-09-24
55970690007425	44.86	32.0	1	2026-09-24
55970690040193	44.86	32.0	1	2026-09-24
55970690072961	44.86	32.0	1	2026-09-24
55970690105729	44.86	32.0	1	2026-09-24
55970690236801	31.78	19.9	1	2026-09-24
55970690269569	31.78	19.9	1	2026-09-24
55970690302337	31.78	19.9	1	2026-09-24
55970690138497	34.59	22.5	1	2026-09-24
55970690171265	34.59	22.5	1	2026-09-24
55970690204033	34.59	22.5	1	2026-09-24
55970690335105	39.35	26.9	1	2026-09-24
55970690367873	39.35	26.9	1	2026-09-24
55970690400641	39.35	26.9	1	2026-09-24
55970690433409	39.35	26.9	1	2026-09-24
55970690466177	24.86	13.5	1	2026-09-24
55970690498945	24.86	13.5	1	2026-09-24
55970690531713	26.70	15.2	1	2026-09-24
55970690597249	57.18	43.4	1	2026-09-24
55970690630017	57.18	43.4	1	2026-09-24
55970690662785	61.51	47.4	1	2026-09-24
55970690695553	61.51	47.4	1	2026-09-24
55970690728321	28.65	17.0	1	2026-09-24
55970690761089	28.65	17.0	1	2026-09-24
55970690826625	39.13	26.7	1	2026-09-24
55970690859393	39.13	26.7	1	2026-09-24
55970690892161	32.97	21.0	1	2026-09-24
55970690990465	46.27	33.3	1	2026-09-24
55970691023233	46.27	33.3	1	2026-09-24
55970691056001	46.27	33.3	1	2026-09-24
55970691088769	49.94	36.7	1	2026-09-24
55970691121537	22.05	10.9	1	2026-09-24
55970691154305	22.05	10.9	1	2026-09-24
55970691187073	22.05	10.9	1	2026-09-24
55970691842433	39.78	27.3	1	2026-09-24
55970691875201	39.78	27.3	1	2026-09-24
55970691907969	39.78	27.3	1	2026-09-24
55970691219841	46.27	33.3	1	2026-09-24
55970691252609	46.27	33.3	1	2026-09-24
55970692039041	21.84	10.7	1	2026-09-24
55970691285377	24.21	12.9	1	2026-09-24
55970691318145	21.51	10.4	1	2026-09-24
55970692137345	46.27	33.3	1	2026-09-24
55970692170113	46.27	33.3	1	2026-09-24
55970692202881	46.27	33.3	1	2026-09-24
55970691940737	51.89	38.5	1	2026-09-24
55970691973505	51.89	38.5	1	2026-09-24
55970692006273	54.59	41.0	1	2026-09-24
55970692071809	31.78	19.9	1	2026-09-24
55970692104577	31.78	19.9	1	2026-09-24
55970692235649	32.97	21.0	1	2026-09-24
55970692268417	34.59	22.5	1	2026-09-24
55970692301185	32.97	21.0	1	2026-09-24
55970692333953	33.84	21.8	1	2026-09-24
55970692366721	33.84	21.8	1	2026-09-24
55970692399489	33.84	21.8	1	2026-09-24
55970692432257	49.94	36.7	1	2026-09-24
55970692465025	49.94	36.7	1	2026-09-24
55970692497793	53.51	40.0	1	2026-09-24
55970692530561	31.57	19.7	1	2026-09-24
55970692563329	32.32	20.4	1	2026-09-24
55970692661633	18.70	7.8	1	2026-09-24
55970692792705	60.54	46.5	1	2026-09-24
55970692825473	60.54	46.5	1	2026-09-24
55970692858241	65.94	51.5	1	2026-09-24
55970692694401	32.32	20.4	1	2026-09-24
55970692727169	34.05	22.0	1	2026-09-24
55970692759937	34.05	22.0	1	2026-09-24
55970692891009	28.86	17.2	1	2026-09-24
55970692923777	28.86	17.2	1	2026-09-24
55970692956545	28.86	17.2	1	2026-09-24
55970692596097	48.21	35.1	1	2026-09-24
55970692628865	51.78	38.4	1	2026-09-24
55970693022081	48.21	35.1	1	2026-09-24
55970693153153	33.84	21.8	1	2026-09-24
55970693185921	35.78	23.6	1	2026-09-24
55970693218689	35.78	23.6	1	2026-09-24
55970693251457	35.78	23.6	1	2026-09-24
55970693284225	28.86	17.2	1	2026-09-24
55970693316993	29.73	18.0	1	2026-09-24
55970693349761	33.84	21.8	1	2026-09-24
55970693382529	33.84	21.8	1	2026-09-24
55970693415297	36.11	23.9	1	2026-09-24
55970693513601	38.27	25.9	1	2026-09-24
55970693546369	38.27	25.9	1	2026-09-24
55970693579137	33.84	21.8	1	2026-09-24
55970693611905	33.84	21.8	1	2026-09-24
55970693644673	33.84	21.8	1	2026-09-24
55970693677441	27.46	15.9	1	2026-09-24
55970693710209	27.46	15.9	1	2026-09-24
55970693742977	19.46	8.5	1	2026-09-24
55970693775745	19.89	8.9	1	2026-09-24
55970693808513	20.32	9.3	1	2026-09-24
55970693841281	21.08	10.0	1	2026-09-24
55970693874049	44.32	31.5	1	2026-09-24
55970693906817	44.32	31.5	1	2026-09-24
55970693939585	47.56	34.5	1	2026-09-24
55970693972353	47.56	34.5	1	2026-09-24
55970695315841	15.89	5.2	1	2026-09-24
55970695348609	25.40	14.0	1	2026-09-24
55970695381377	25.40	14.0	1	2026-09-24
55970695414145	25.40	14.0	1	2026-09-24
55970695446913	26.92	15.4	1	2026-09-24
55970695479681	27.57	16.0	1	2026-09-24
55970695512449	46.27	33.3	1	2026-09-24
55970695545217	49.94	36.7	1	2026-09-24
55970695577985	16.43	5.7	1	2026-09-24
55970695610753	37.62	25.3	1	2026-09-24
55970695643521	37.62	25.3	1	2026-09-24
55970695676289	37.62	25.3	1	2026-09-24
55970695709057	39.78	27.3	1	2026-09-24
55970695741825	39.78	27.3	1	2026-09-24
55970695774593	53.51	40.0	1	2026-09-24
55970695807361	53.51	40.0	1	2026-09-24
55970695840129	53.51	40.0	1	2026-09-24
55970695872897	57.83	44.0	1	2026-09-24
55970695938433	56.75	43.0	1	2026-09-24
55970696003969	46.27	33.3	1	2026-09-24
55970696069505	62.70	48.5	1	2026-09-24
55970696102273	66.48	52.0	1	2026-09-24
55970696135041	34.59	22.5	1	2026-09-24
55970696167809	34.59	22.5	1	2026-09-24
55970696200577	34.59	22.5	1	2026-09-24
55970696233345	34.59	22.5	1	2026-09-24
55970696266113	31.78	19.9	1	2026-09-24
55970696298881	31.78	19.9	1	2026-09-24
55970696331649	33.94	21.9	1	2026-09-24
55970696364417	34.59	22.5	1	2026-09-24
55970696397185	34.59	22.5	1	2026-09-24
55970696429953	36.86	24.6	1	2026-09-24
55970696462721	43.56	30.8	1	2026-09-24
55970696495489	43.56	30.8	1	2026-09-24
55970696528257	46.27	33.3	1	2026-09-24
55970696561025	46.27	33.3	1	2026-09-24
55970696659329	21.62	10.5	1	2026-09-24
55970696692097	21.62	10.5	1	2026-09-24
55970696724865	44.86	32.0	1	2026-09-24
55970696757633	49.94	36.7	1	2026-09-24
55970696593793	44.32	31.5	1	2026-09-24
55970696626561	44.32	31.5	1	2026-09-24
55970696790401	32.97	21.0	1	2026-09-24
55970696823169	32.97	21.0	1	2026-09-24
55970696855937	32.97	21.0	1	2026-09-24
55970696888705	32.97	21.0	1	2026-09-24
55970696921473	32.97	21.0	1	2026-09-24
55970697380225	26.92	15.4	1	2026-09-24
55970697412993	26.92	15.4	1	2026-09-24
55970697445761	26.92	15.4	1	2026-09-24
55970697478529	26.92	15.4	1	2026-09-24
55970697511297	26.92	15.4	1	2026-09-24
55970697544065	37.62	25.3	1	2026-09-24
55970697576833	37.62	25.3	1	2026-09-24
55970697609601	39.78	27.3	1	2026-09-24
55970698428801	33.19	21.2	1	2026-09-24
55970697052545	56.75	43.0	1	2026-09-24
55970697085313	56.75	43.0	1	2026-09-24
55970697118081	56.75	43.0	1	2026-09-24
55970697150849	60.54	46.5	1	2026-09-24
55970698461569	29.62	17.9	1	2026-09-24
55970698494337	29.62	17.9	1	2026-09-24
55970698527105	30.70	18.9	1	2026-09-24
55970698559873	30.70	18.9	1	2026-09-24
55970698592641	39.35	26.9	1	2026-09-24
55970698625409	39.35	26.9	1	2026-09-24
55970698658177	39.35	26.9	1	2026-09-24
55970698690945	42.59	29.9	1	2026-09-24
55970698723713	42.59	29.9	1	2026-09-24
55970698854785	28.54	16.9	1	2026-09-24
55970698887553	46.27	33.3	1	2026-09-24
55970698920321	46.27	33.3	1	2026-09-24
55970698953089	49.94	36.7	1	2026-09-24
55970699051393	63.24	49.0	1	2026-09-24
55970699084161	63.24	49.0	1	2026-09-24
55970699116929	63.24	49.0	1	2026-09-24
55970699149697	63.24	49.0	1	2026-09-24
55970698985857	15.89	5.2	1	2026-09-24
55970699018625	28.65	17.0	1	2026-09-24
55970699215233	28.65	17.0	1	2026-09-24
55970699248001	16.43	5.7	1	2026-09-24
55970699182465	15.89	5.2	1	2026-09-24
55970699772289	27.46	15.9	1	2026-09-24
55970699805057	27.46	15.9	1	2026-09-24
55970699837825	28.54	16.9	1	2026-09-24
55970699280769	60.75	46.7	1	2026-09-24
55970699313537	60.75	46.7	1	2026-09-24
55970699346305	60.75	46.7	1	2026-09-24
55970699379073	60.75	46.7	1	2026-09-24
55970699411841	64.43	50.1	1	2026-09-24
55970699444609	44.32	31.5	1	2026-09-24
55970699477377	44.32	31.5	1	2026-09-24
55970699510145	47.56	34.5	1	2026-09-24
55970699542913	47.56	34.5	1	2026-09-24
55970699870593	31.78	19.9	1	2026-09-24
55970699903361	39.35	26.9	1	2026-09-24
55970699936129	39.35	26.9	1	2026-09-24
55970699968897	39.35	26.9	1	2026-09-24
55970700099969	25.94	14.5	1	2026-09-24
55970700132737	25.94	14.5	1	2026-09-24
55970700165505	25.94	14.5	1	2026-09-24
55970700067201	24.86	13.5	1	2026-09-24
55970700198273	31.78	19.9	1	2026-09-24
55970700231041	33.94	21.9	1	2026-09-24
55970701279617	31.78	19.9	1	2026-09-24
55970701312385	31.78	19.9	1	2026-09-24
55970701345153	34.05	22.0	1	2026-09-24
55970701181313	48.10	35.0	1	2026-09-24
55970701214081	48.10	35.0	1	2026-09-24
55970701246849	50.27	37.0	1	2026-09-24
55970701377921	22.38	11.2	1	2026-09-24
55970701574529	35.78	23.6	1	2026-09-24
55970701607297	35.78	23.6	1	2026-09-24
55970701640065	38.27	25.9	1	2026-09-24
55970701410689	29.19	17.5	1	2026-09-24
55970701443457	29.19	17.5	1	2026-09-24
55970701476225	29.19	17.5	1	2026-09-24
55970701508993	30.27	18.5	1	2026-09-24
55970701541761	31.78	19.9	1	2026-09-24
55970701902209	29.19	17.5	1	2026-09-24
55970701934977	30.70	18.9	1	2026-09-24
55970701967745	30.70	18.9	1	2026-09-24
55970702000513	30.70	18.9	1	2026-09-24
55970701672833	37.19	24.9	1	2026-09-24
55970701705601	39.35	26.9	1	2026-09-24
55970701771137	31.78	19.9	1	2026-09-24
55970701803905	31.78	19.9	1	2026-09-24
55970701836673	31.78	19.9	1	2026-09-24
55970702033281	37.19	24.9	1	2026-09-24
55970702066049	37.19	24.9	1	2026-09-24
55970702098817	39.35	26.9	1	2026-09-24
55970702131585	31.78	19.9	1	2026-09-24
55970702164353	31.78	19.9	1	2026-09-24
55970702197121	31.78	19.9	1	2026-09-24
55970702360961	23.78	12.5	1	2026-09-24
55970702721409	29.19	17.5	1	2026-09-24
55970702754177	29.19	17.5	1	2026-09-24
55970702786945	30.70	18.9	1	2026-09-24
55970702426497	31.78	19.9	1	2026-09-24
55970702459265	31.78	19.9	1	2026-09-24
55970702492033	35.02	22.9	1	2026-09-24
55970702819713	46.27	33.3	1	2026-09-24
55970702852481	46.27	33.3	1	2026-09-24
55970702885249	48.21	35.1	1	2026-09-24
55970702983553	63.24	49.0	1	2026-09-24
55970703016321	69.72	55.0	1	2026-09-24
55970703049089	69.72	55.0	1	2026-09-24
55970703081857	46.27	33.3	1	2026-09-24
55970703114625	46.27	33.3	1	2026-09-24
55970703147393	49.94	36.7	1	2026-09-24
55970703180161	48.21	35.1	1	2026-09-24
55970703212929	48.21	35.1	1	2026-09-24
55970703245697	49.94	36.7	1	2026-09-24
55970703311233	37.19	24.9	1	2026-09-24
55970703376769	48.21	35.1	1	2026-09-24
55970703409537	48.21	35.1	1	2026-09-24
55970703442305	49.94	36.7	1	2026-09-24
55970703769985	22.05	10.9	1	2026-09-24
55970703344001	25.40	14.0	1	2026-09-24
55970704949633	15.89	5.2	1	2026-09-24
55970705146241	39.35	26.9	1	2026-09-24
55970705179009	39.35	26.9	1	2026-09-24
55970705211777	39.35	26.9	1	2026-09-24
55970705244545	39.35	26.9	1	2026-09-24
55970705277313	42.59	29.9	1	2026-09-24
55970704785793	25.94	14.5	1	2026-09-24
55970704818561	25.94	14.5	1	2026-09-24
55970704851329	25.94	14.5	1	2026-09-24
55970704884097	25.94	14.5	1	2026-09-24
55970704916865	25.94	14.5	1	2026-09-24
55970704982401	48.21	35.1	1	2026-09-24
55970705015169	48.21	35.1	1	2026-09-24
55970705047937	52.10	38.7	1	2026-09-24
55970705310081	44.54	31.7	1	2026-09-24
55970705342849	44.54	31.7	1	2026-09-24
55970705375617	46.27	33.3	1	2026-09-24
55970705441153	39.35	26.9	1	2026-09-24
55970705473921	39.35	26.9	1	2026-09-24
55970705506689	42.16	29.5	1	2026-09-24
55970705539457	42.16	29.5	1	2026-09-24
55970705572225	52.43	39.0	1	2026-09-24
55970705604993	52.43	39.0	1	2026-09-24
55970705637761	52.43	39.0	1	2026-09-24
55970705670529	52.43	39.0	1	2026-09-24
55970705703297	52.43	39.0	1	2026-09-24
55970705768833	38.92	26.5	1	2026-09-24
55970705801601	38.92	26.5	1	2026-09-24
55970705834369	38.92	26.5	1	2026-09-24
55970705867137	38.92	26.5	1	2026-09-24
55970705899905	23.13	11.9	1	2026-09-24
55970705932673	23.13	11.9	1	2026-09-24
55970705965441	23.13	11.9	1	2026-09-24
55970705998209	31.46	19.6	1	2026-09-24
55970706030977	31.78	19.9	1	2026-09-24
55970706063745	31.78	19.9	1	2026-09-24
55970706194817	38.92	26.5	1	2026-09-24
55970706227585	38.92	26.5	1	2026-09-24
55970706260353	38.92	26.5	1	2026-09-24
55970706293121	38.92	26.5	1	2026-09-24
55970706325889	34.92	22.8	1	2026-09-24
