2026-08-21T04:53:33.585Z	4f032f2a10c9	fortura-91307-3	16	15	ok	feed		gid://shopify/InventoryItem/55324902883713	ACTIVE
2026-08-21T04:53:33.585Z	4f032f2a10c9	fortura-90963-2	22	21	ok	feed		gid://shopify/InventoryItem/55324904849793	ACTIVE
2026-08-21T04:53:33.585Z	4f032f2a10c9	fortura-922436	20	19	ok	feed		gid://shopify/InventoryItem/55324905668993	ACTIVE
2026-08-21T04:53:33.585Z	4f032f2a10c9	fortura-922437	24	23	ok	feed		gid://shopify/InventoryItem/55324905701761	ACTIVE
2026-08-21T04:53:33.585Z	4f032f2a10c9	fortura-922438	27	26	ok	feed		gid://shopify/InventoryItem/55324905734529	ACTIVE
2026-08-21T04:53:33.585Z	4f032f2a10c9	fortura-911974	9	7	ok	feed		gid://shopify/InventoryItem/55324905898369	ACTIVE
2026-08-21T04:53:33.585Z	4f032f2a10c9	fortura-910080	9	5	ok	feed		gid://shopify/InventoryItem/55324906258817	ACTIVE
2026-08-21T04:53:33.585Z	4f032f2a10c9	fortura-910323	135	132	ok	feed		gid://shopify/InventoryItem/55324907307393	ACTIVE
2026-08-21T04:53:33.585Z	4f032f2a10c9	fortura-924297	30	29	ok	feed		gid://shopify/InventoryItem/55324908388737	ACTIVE
2026-08-21T04:53:33.585Z	4f032f2a10c9	fortura-910565	3	2	ok	feed		gid://shopify/InventoryItem/55324909568385	ACTIVE
2026-08-21T04:53:33.585Z	4f032f2a10c9	fortura-91101-1	8	7	ok	feed		gid://shopify/InventoryItem/55324910616961	ACTIVE
2026-08-21T04:53:33.585Z	4f032f2a10c9	fortura-91101-2	13	12	ok	feed		gid://shopify/InventoryItem/55324910649729	ACTIVE
2026-08-21T04:53:33.585Z	4f032f2a10c9	fortura-916390	49	45	ok	feed		gid://shopify/InventoryItem/55324910813569	ACTIVE
2026-08-21T04:53:33.585Z	4f032f2a10c9	fortura-929423	17	15	ok	feed		gid://shopify/InventoryItem/55324910977409	ACTIVE
2026-08-21T04:53:33.585Z	4f032f2a10c9	fortura-92972-3	4	3	ok	feed		gid://shopify/InventoryItem/55324911305089	ACTIVE
2026-08-21T04:53:33.585Z	4f032f2a10c9	fortura-91930-3	6	5	ok	feed		gid://shopify/InventoryItem/55324911731073	ACTIVE
2026-08-21T04:53:33.585Z	4f032f2a10c9	fortura-91930-4	10	9	ok	feed		gid://shopify/InventoryItem/55324911763841	ACTIVE
2026-08-21T04:53:33.585Z	4f032f2a10c9	fortura-922423	13	12	ok	feed		gid://shopify/InventoryItem/55324912419201	ACTIVE
2026-08-21T04:53:33.585Z	4f032f2a10c9	fortura-933695	8	5	ok	feed		gid://shopify/InventoryItem/55324912812417	ACTIVE
2026-08-21T04:53:33.585Z	4f032f2a10c9	fortura-923712	19	18	ok	feed		gid://shopify/InventoryItem/55324912943489	ACTIVE
2026-08-21T04:53:33.586Z	4f032f2a10c9	fortura-91779-2	3	2	ok	feed		gid://shopify/InventoryItem/55324913533313	ACTIVE
2026-08-21T04:53:33.586Z	4f032f2a10c9	fortura-925452	9	8	ok	feed		gid://shopify/InventoryItem/55324913664385	ACTIVE
2026-08-21T04:53:33.586Z	4f032f2a10c9	fortura-925454	3	2	ok	feed		gid://shopify/InventoryItem/55324913729921	ACTIVE
2026-08-21T04:53:33.586Z	4f032f2a10c9	fortura-93583	217	213	ok	feed		gid://shopify/InventoryItem/55324913795457	ACTIVE
2026-08-21T04:53:33.586Z	4f032f2a10c9	fortura-942321	5	4	ok	feed		gid://shopify/InventoryItem/55324914057601	ACTIVE
2026-08-21T04:53:33.586Z	4f032f2a10c9	fortura-922471	5	4	ok	feed		gid://shopify/InventoryItem/55324914942337	ACTIVE
2026-08-21T04:53:33.586Z	4f032f2a10c9	fortura-948292	5	4	ok	feed		gid://shopify/InventoryItem/55324915073409	ACTIVE
2026-08-21T04:53:33.586Z	4f032f2a10c9	fortura-948293	28	24	ok	feed		gid://shopify/InventoryItem/55324915106177	ACTIVE
2026-08-21T04:53:33.586Z	4f032f2a10c9	fortura-93231	10	8	ok	feed		gid://shopify/InventoryItem/55324916220289	ACTIVE
2026-08-21T04:53:33.586Z	4f032f2a10c9	fortura-924696	19	18	ok	feed		gid://shopify/InventoryItem/55324916547969	ACTIVE
2026-08-21T04:53:33.586Z	4f032f2a10c9	fortura-944595	14	13	ok	feed		gid://shopify/InventoryItem/55324916941185	ACTIVE
2026-08-21T04:53:33.586Z	4f032f2a10c9	fortura-95534-6	20	19	ok	feed		gid://shopify/InventoryItem/55324917170561	ACTIVE
2026-08-21T04:53:33.586Z	4f032f2a10c9	fortura-95534-7	22	21	ok	feed		gid://shopify/InventoryItem/55324917203329	ACTIVE
2026-08-21T04:53:33.586Z	4f032f2a10c9	fortura-933793	65	56	ok	feed		gid://shopify/InventoryItem/55324917301633	ACTIVE
2026-08-21T04:53:33.586Z	4f032f2a10c9	fortura-92855	43	41	ok	feed		gid://shopify/InventoryItem/55324917825921	ACTIVE
2026-08-21T04:53:33.586Z	4f032f2a10c9	fortura-93909-3	12	11	ok	feed		gid://shopify/InventoryItem/55324918841729	ACTIVE
2026-08-21T04:53:33.586Z	4f032f2a10c9	fortura-93970-2	17	16	ok	feed		gid://shopify/InventoryItem/55324918972801	ACTIVE
2026-08-21T04:53:33.586Z	4f032f2a10c9	fortura-93970-4	4	3	ok	feed		gid://shopify/InventoryItem/55324919038337	ACTIVE
2026-08-21T04:53:33.586Z	4f032f2a10c9	fortura-97316-6	8	6	ok	feed		gid://shopify/InventoryItem/55324919595393	ACTIVE
2026-08-21T04:53:33.586Z	4f032f2a10c9	fortura-97316-7	12	11	ok	feed		gid://shopify/InventoryItem/55324919628161	ACTIVE
2026-08-21T04:53:33.586Z	4f032f2a10c9	fortura-97316-8	8	7	ok	feed		gid://shopify/InventoryItem/55324919660929	ACTIVE
2026-08-21T04:53:33.586Z	4f032f2a10c9	fortura-942314	16	15	ok	feed		gid://shopify/InventoryItem/55324920054145	ACTIVE
2026-08-21T04:53:33.586Z	4f032f2a10c9	fortura-933792	50	43	ok	feed		gid://shopify/InventoryItem/55324920119681	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-94497	22	21	ok	feed		gid://shopify/InventoryItem/55324920512897	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-93902-3	6	5	ok	feed		gid://shopify/InventoryItem/55324920676737	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-99517	14	11	ok	feed		gid://shopify/InventoryItem/55324921463169	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-948769	3	2	ok	feed		gid://shopify/InventoryItem/55324927263105	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-94248-3	14	12	ok	feed		gid://shopify/InventoryItem/55324927754625	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-94969-4	9	8	ok	feed		gid://shopify/InventoryItem/55324927820161	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-99884-1	3	2	ok	feed		gid://shopify/InventoryItem/55324928147841	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-99884-4	19	16	ok	feed		gid://shopify/InventoryItem/55324928213377	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-99887-3	4	3	ok	feed		gid://shopify/InventoryItem/55324928311681	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-99888	8	7	ok	feed		gid://shopify/InventoryItem/55324928344449	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-94509-2	12	10	ok	feed		gid://shopify/InventoryItem/55324928573825	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-BO01955	35	34	ok	feed		gid://shopify/InventoryItem/55324930015617	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-BO1933	40	37	ok	feed		gid://shopify/InventoryItem/55324930310529	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-94746-7	43	41	ok	feed		gid://shopify/InventoryItem/55324930376065	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-BO1936	7	6	ok	feed		gid://shopify/InventoryItem/55324930474369	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-95843	47	45	ok	feed		gid://shopify/InventoryItem/55324930670977	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-94863-3	11	10	ok	feed		gid://shopify/InventoryItem/55324930802049	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-BO44684	18	17	ok	feed		gid://shopify/InventoryItem/55324930965889	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-94908-6	22	20	ok	feed		gid://shopify/InventoryItem/55324931326337	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-94908-7	21	20	ok	feed		gid://shopify/InventoryItem/55324931359105	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-95550-8	15	14	ok	feed		gid://shopify/InventoryItem/55324934472065	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-95652-2	45	43	ok	feed		gid://shopify/InventoryItem/55324934570369	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-95652-3	43	42	ok	feed		gid://shopify/InventoryItem/55324934603137	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-975727	27	23	ok	feed		gid://shopify/InventoryItem/55324934635905	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-BO83772	11	10	ok	feed		gid://shopify/InventoryItem/55324934668673	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-98952	10	9	ok	feed		gid://shopify/InventoryItem/55324934963585	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-99543	58	55	ok	feed		gid://shopify/InventoryItem/55324935815553	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-99880-3	35	34	ok	feed		gid://shopify/InventoryItem/55324936733057	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-99880-4	14	11	ok	feed		gid://shopify/InventoryItem/55324936765825	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-BO84130	12	11	ok	feed		gid://shopify/InventoryItem/55324937093505	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-97585	23	19	ok	feed		gid://shopify/InventoryItem/55324937159041	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-BO01957	34	33	ok	feed		gid://shopify/InventoryItem/55324937191809	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-BO01990	14	23	ok	feed		gid://shopify/InventoryItem/55324937683329	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-98492-6	23	21	ok	feed		gid://shopify/InventoryItem/55324937814401	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-BO02280	10	7	ok	feed		gid://shopify/InventoryItem/55324937879937	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-BO02281	15	13	ok	feed		gid://shopify/InventoryItem/55324937912705	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-BO02282	14	13	ok	feed		gid://shopify/InventoryItem/55324937945473	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-98905	33	32	ok	feed		gid://shopify/InventoryItem/55324938011009	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-BO84559	11	17	ok	feed		gid://shopify/InventoryItem/55324938109313	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-BO84560	5	27	ok	feed		gid://shopify/InventoryItem/55324938142081	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-BO2320	17	16	ok	feed		gid://shopify/InventoryItem/55324938502529	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-BO44497	11	10	ok	feed		gid://shopify/InventoryItem/55324938731905	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-BO44596	14	12	ok	feed		gid://shopify/InventoryItem/55324938862977	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-BO01914	42	41	ok	feed		gid://shopify/InventoryItem/55324939190657	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-BO88510	10	14	ok	feed		gid://shopify/InventoryItem/55324939223425	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-BO88511	17	15	ok	feed		gid://shopify/InventoryItem/55324939256193	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-BO88512	12	7	ok	feed		gid://shopify/InventoryItem/55324939288961	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-BO01977	28	27	ok	feed		gid://shopify/InventoryItem/55324939583873	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-BO1934	3	2	ok	feed		gid://shopify/InventoryItem/55324939878785	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-BO96947	26	24	ok	feed		gid://shopify/InventoryItem/55324939911553	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-BO1937	50	47	ok	feed		gid://shopify/InventoryItem/55324940042625	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-CK107144M	8	7	ok	feed		gid://shopify/InventoryItem/55324940108161	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-BO2322	7	6	ok	feed		gid://shopify/InventoryItem/55324940272001	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-BO44559	16	15	ok	feed		gid://shopify/InventoryItem/55324940730753	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-BO84487	1	7	ok	feed		gid://shopify/InventoryItem/55324941681025	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-BO82281	26	25	ok	feed		gid://shopify/InventoryItem/55324941844865	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-BO82340	26	25	ok	feed		gid://shopify/InventoryItem/55324942532993	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-BO82379	9	8	ok	feed		gid://shopify/InventoryItem/55324942958977	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-CK14113	40	38	ok	feed		gid://shopify/InventoryItem/55324946760065	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-BO84116	1	11	ok	feed		gid://shopify/InventoryItem/55324947808641	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-BO84124	9	8	ok	feed		gid://shopify/InventoryItem/55324948038017	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-CK4354140	1	4	ok	feed		gid://shopify/InventoryItem/55324949840257	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-CK4200M	2	19	ok	feed		gid://shopify/InventoryItem/55324952461697	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-CK4200L	2	16	ok	feed		gid://shopify/InventoryItem/55324952494465	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-CK4612XL	14	13	ok	feed		gid://shopify/InventoryItem/55324953346433	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-CK4654	18	14	ok	feed		gid://shopify/InventoryItem/55324954984833	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-CK465510	7	5	ok	feed		gid://shopify/InventoryItem/55324955214209	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-CK4660116	16	14	ok	feed		gid://shopify/InventoryItem/55324955410817	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-CK4536180	9	33	ok	feed		gid://shopify/InventoryItem/55324955640193	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-CK4044B	17	15	ok	feed		gid://shopify/InventoryItem/55324955705729	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-CK4116128	5	4	ok	feed		gid://shopify/InventoryItem/55324955902337	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-CK4675L	18	16	ok	feed		gid://shopify/InventoryItem/55324956033409	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-CK4693XL	29	28	ok	feed		gid://shopify/InventoryItem/55324956262785	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-CK4735L	6	4	ok	feed		gid://shopify/InventoryItem/55324956885377	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-CK4735XL	3	10	ok	feed		gid://shopify/InventoryItem/55324956918145	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-CK4738S	50	48	ok	feed		gid://shopify/InventoryItem/55324957081985	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-CK4738L	32	29	ok	feed		gid://shopify/InventoryItem/55324957114753	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-CK4750S	46	43	ok	feed		gid://shopify/InventoryItem/55324957573505	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-CK4750M	42	36	ok	feed		gid://shopify/InventoryItem/55324957606273	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-CK4750L	51	49	ok	feed		gid://shopify/InventoryItem/55324957639041	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-CK4753L	54	53	ok	feed		gid://shopify/InventoryItem/55324957802881	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-CK8875	30	29	ok	feed		gid://shopify/InventoryItem/55324957933953	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-CK4734L	16	14	ok	feed		gid://shopify/InventoryItem/55324959965569	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-CK4737S	34	28	ok	feed		gid://shopify/InventoryItem/55324960096641	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-CK4737L	44	36	ok	feed		gid://shopify/InventoryItem/55324960129409	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-CK4740L	8	6	ok	feed		gid://shopify/InventoryItem/55324960588161	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-CK4752S	56	53	ok	feed		gid://shopify/InventoryItem/55324960784769	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-CK4752M	43	38	ok	feed		gid://shopify/InventoryItem/55324960817537	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-CK4752L	53	52	ok	feed		gid://shopify/InventoryItem/55324960850305	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-EU706240ML	14	12	ok	feed		gid://shopify/InventoryItem/55324961636737	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-EU721130ML	9	8	ok	feed		gid://shopify/InventoryItem/55324962816385	ACTIVE
2026-08-21T04:53:34.633Z	4f032f2a10c9	fortura-EU706702ML	11	10	ok	feed		gid://shopify/InventoryItem/55324963012993	ACTIVE
